"","X.1","X","street1","accidents","lon","lat"
"1",153,153,"ALT-TEMPELHOF / FUHRMANNSTR. / GERMANIASTR. / DORFAUE TEMPELHOF / STRAßE 20A",1,13.3856226,52.4659253
"2",304,304,"ASKANIERRING / HAVELSCHANZE / NEUENDORFER STR. / STREITSTR. / KGA KLECKERSDORF",1,NA,NA
"3",395,395,"BÄUMERPLAN / LOEWENHARDTDAMM / SCHREIBERRING / SPIELPARK BÄUMERPLAN,ZW.WÜST",1,NA,NA
"4",471,471,"BERGSTR. / STRAßE ZUM LÖWEN",1,13.15966,52.427419
"5",750,750,"BUDAPESTER STR. / KURFÜRSTENSTR. / NÜRNBERGER STR. / OLOF-PALME-PLATZ",2,NA,NA
"6",791,791,"BÜRKNERSTR. / FRIEDELSTR. / MAYBACHUFER / HOBRECHTBRÜCKE",2,NA,NA
"7",1238,1238,"FICHTESTR. / GRIMMSTR. / KÖRTESTR. / URBANSTR. / GRIMMPARK",3,NA,NA
"8",1415,1415,"GARTENFELDER STR. / SAATWINKLER DAMM / GARTENFELDER BRÜCKE",2,NA,NA
"9",2060,2060,"KARLSHORSTER STR. / NÖLDNERSTR.",1,NA,NA
"10",2063,2063,"KARLSHORSTER STR. / STUBENRAUCHBRÜCKE",1,NA,NA
"11",2116,2116,"KISSELNALLEE / PIONIERSTR. / ZEPPELINSTR. (ENDE)",1,NA,NA
"12",2263,2263,"KUHLIGKSHOFSTR. / SCHLOßSTR. / WOLFENSTEINDAMM / A 103 BAB ABZWEIG ZEHLENDORF /",3,NA,NA
"13",2345,2345,"LICHTENBERGER STR. / PALISADENSTR. / WEYDEMEYERSTR. / PLATZ DER VEREINTEN NATION",1,NA,NA
"14",2501,2501,"MARTIN-LUTHER-STR. / WARTBURGSTR.",1,13.3449859,52.4868481
"15",2502,2502,"MARTIN-LUTHER-STR. / WINTERFELDTSTR.",1,13.3460625,52.4959143
"16",2503,2503,"MARTIN-MÄHRLEIN-WEG",1,13.4697739,52.4464818
"17",2504,2504,"MARTIN-RIESENBURGER-STR. / JOHANNES-BOBROWSKI-STR.",1,13.6125992,52.534069
"18",2505,2505,"MARZAHNER CHAUSSEE / ALLEE DER KOSMONAUTEN",1,13.5336355,52.5257213
"19",2506,2506,"MARZAHNER CHAUSSEE / SEDDINER STR.",1,13.523968,52.5132285
"20",2507,2507,"MARZAHNER STR. / PLAUENER STR.",1,13.5161473,52.5463569
"21",2508,2508,"MARZAHNER STR. / WOLLENBERGER STR.",1,13.5118412,52.5463104
"22",2509,2509,"MASSANTEBRÜCKE / HERMANN-GLADENBECK-BRÜCKE / STUBENRAUCHSTR. / A 113 BAB AUTO",1,13.4973917,52.4334091
"23",2510,2510,"MAßMANNSTR.",1,13.3206357,52.4661719
"24",2511,2511,"MASURENALLEE / MESSEDAMM / NEUE KANTSTR.",4,13.2804875,52.5063441
"25",2512,2512,"MASURENSTR. / MÜHLENSTR.",1,13.4114532,52.5627076
"26",2513,2513,"MATENZEILE / ROTKAMP",1,13.5097922,52.5617995
"27",2514,2514,"MATTHIEUSTR. / NOÉWEG / BLANKENFELDER STR.",1,13.419128,52.608431
"28",2515,2515,"MAX-BEER-STR.",3,13.4086326,52.52624
"29",2516,2516,"MAX-BEER-STR. / MÜNZSTR. / ROCHSTR. (ENDE)",2,NA,NA
"30",2517,2517,"MAX-BRUNNOW-STR. / STORKOWER STR.",1,13.4588117,52.5266933
"31",2518,2518,"MAX-DOHRN-STR. / LISE-MEITNER-STR.",1,13.3059776,52.5318768
"32",2519,2519,"MAX-DOHRN-STR. / TEGELER WEG",2,13.295994,52.5304423
"33",2520,2520,"MAXIMILIANSTR. / MÜHLENSTR.",2,13.4109804,52.5611705
"34",2521,2521,"MAXSTR. / SCHULSTR.",1,13.3642519,52.5496605
"35",2522,2522,"MAYBACHUFER",4,13.4304048,52.4927322
"36",2523,2523,"MAYBACHUFER / LOHMÜHLENBRÜCKE",2,13.439131,52.4895098
"37",2524,2524,"MAYSCHWEG / WENDENSCHLOßSTR.",1,13.5825569,52.4358116
"38",2525,2525,"MECKLENBURGISCHE STR. / PARETZER STR. / WALLENBERGSTR.",2,13.3158042,52.4818663
"39",2526,2526,"MECKLENBURGISCHE STR. / SCHLANGENBADER STR. / A 100 BAB / 100 AS SCHMARGENDORF E",1,13.3082716,52.4778622
"40",2527,2527,"MEERANER STR. / ALLEE DER KOSMONAUTEN",1,13.5227257,52.5267271
"41",2528,2528,"MEHRINGDAMM",8,13.3871323,52.4915978
"42",2529,2529,"MEHRINGDAMM / TEMPELHOFER UFER / MEHRINGBRÜCKE",12,13.3889459,52.4976026
"43",2530,2530,"MEINEKESTR.",1,13.3289653,52.5013346
"44",2531,2531,"MELLENSEESTR. / SEWANSTR.",1,13.5146281,52.4946187
"45",2532,2532,"MEMHARDSTR. / MÜNZSTR. / ROSA-LUXEMBURG-STR.",9,13.4097069,52.5240559
"46",2533,2533,"MENDELSSOHNSTR.",1,13.4198081,52.5269993
"47",2534,2534,"MENTELINSTR. / RUMMELSBURGER STR.",4,13.5120944,52.4707464
"48",2535,2535,"MERCATORWEG",1,13.31844,52.4124563
"49",2536,2536,"MESSEDAMM",4,13.2781082,52.5035063
"50",2537,2537,"MESSEDAMM,HALE",3,13.274552,52.501274
"51",2538,2538,"METHFESSELSTR.",1,13.383991,52.4875437
"52",2539,2539,"METZER STR. / PRENZLAUER ALLEE",2,13.4190863,52.5305021
"53",2540,2540,"METZER STR. / SCHÖNHAUSER ALLEE / SCHWEDTER STR. / SENEFELDERPLATZ",2,13.4124573,52.5326502
"54",2541,2541,"METZER STR. / STRAßBURGER STR.",1,13.4157376,52.5316296
"55",2542,2542,"METZER STR. / WILHELMSTR.",1,13.1939442,52.525445
"56",2543,2543,"MEYERBEERSTR.",2,13.4581072,52.547771
"57",2544,2544,"MICHAEL-BOHNEN-RING / SONNENALLEE",1,13.4764636,52.4626024
"58",2545,2545,"MICHAEL-BRÜCKNER-STR. / BRITZER STR. / FENNSTR.",1,13.49246,52.46774
"59",2546,2546,"MICHAEL-BRÜCKNER-STR. / BRÜCKENSTR. / SCHNELLERSTR.",1,13.5105654,52.4561497
"60",2547,2547,"MICHAEL-BRÜCKNER-STR. / HASSELWERDERSTR.",2,13.5132292,52.4542556
"61",2548,2548,"MICHAELKIRCHPLATZ / MICHAELKIRCHSTR. / SCHMIDSTR.",1,13.4192719,52.5079878
"62",2549,2549,"MICHELANGELOSTR. / HANNS-EISLER-STR.",2,13.4534972,52.5422711
"63",2550,2550,"MIERENDORFFPLATZ",1,13.3047459,52.5256982
"64",2551,2551,"MIERENDORFFSTR. / TAUROGGENER STR. / TEGELER WEG",1,13.3004309,52.5225443
"65",2552,2552,"MILDRED-HARNACK-STR. / MÜHLENSTR.",1,13.4407036,52.5047451
"66",2553,2553,"MINNA-CAUER-STR. / TUNNEL TIERGARTEN SPREEBOGEN / INVALIDENSTR. / TUNNEL TIERGAR",4,13.3699485,52.5162907
"67",2554,2554,"MIRBACHPLATZ / SCHÖNSTR.",1,13.4493404,52.5530629
"68",2555,2555,"MITTELBRUCHZEILE",1,13.3709418,52.5671495
"69",2556,2556,"MITTELSTR. / ALTENHOFER STR.",1,13.4804808,52.5352941
"70",2557,2557,"MITTELWEG / THOMASSTR.",1,13.4397047,52.4736889
"71",2558,2558,"MÖCKERNSTR.",1,13.3797873,52.4965115
"72",2559,2559,"MÖCKERNSTR. / ASKANISCHER PLATZ / STRESEMANNSTR.",2,13.3834746,52.5036779
"73",2560,2560,"MÖCKERNSTR. / TEMPELHOFER UFER / MÖCKERNBRÜCKE",2,13.3828513,52.4991181
"74",2561,2561,"MODERSOHNSTR.",2,13.45794,52.501857
"75",2562,2562,"MOHRENFALTERSTR.",1,13.565022,52.5008216
"76",2563,2563,"MOHRENFALTERSTR. / KÖPENICKER STR. (ENDE)",1,13.5622157,52.5001103
"77",2564,2564,"MOHRENSTR.",2,13.3899023,52.5120984
"78",2565,2565,"MOHRINER ALLEE / AM BRANDPFUHL",1,13.425438,52.4419001
"79",2566,2566,"MOLKENMARKT / MÜHLENDAMM / POSTSTR.",1,13.4072578,52.5152938
"80",2567,2567,"MÖLLENDORFFSTR.",2,13.4795858,52.5202069
"81",2568,2568,"MOLLSTR.",3,13.4208814,52.524613
"82",2569,2569,"MOMMSENSTR. / SCHLÜTERSTR.",1,13.317644,52.506074
"83",2570,2570,"MONUMENTENSTR.",3,13.3703735,52.4880511
"84",2571,2571,"MORITZSTR.",1,13.20072,52.538603
"85",2572,2572,"MORSESTR.",1,13.3221717,52.5220664
"86",2573,2573,"MORUSSTR. / WERBELLINSTR.",1,13.4327397,52.4783542
"87",2574,2574,"MOTARDSTR. / ROHRDAMM / WOHLRABEDAMM",2,13.2664162,52.533894
"88",2575,2575,"MOTZENER STR. / NAHMITZER DAMM / GUTSPARK MARIENFELDE",4,13.3760478,52.4092374
"89",2576,2576,"MOTZENER STR. / SPERENBERGER STR.",1,13.3824697,52.4010877
"90",2577,2577,"MOTZSTR.",1,13.3437017,52.4963407
"91",2578,2578,"MÜGGELHEIMER STR.",3,13.5806938,52.443092
"92",2579,2579,"MÜGGELHEIMER STR. / WENDENSCHLOßSTR.",2,13.5823522,52.4427164
"93",2580,2580,"MÜGGELSCHLÖßCHENWEG / ALFRED-RANDT-STR.",1,13.6018061,52.4397839
"94",2581,2581,"MÜGGELSCHLÖßCHENWEG / ERWIN-BOCK-STR.",1,13.598077,52.4415969
"95",2582,2582,"MÜGGELSEEDAMM",3,13.6332995,52.4473229
"96",2583,2583,"MÜGGELSEEDAMM / FÜRSTENWALDER DAMM",1,13.663367,52.449433
"97",2584,2584,"MÜGGELSEEDAMM / PETER-HILLE-STR.",1,13.6202678,52.4461575
"98",2585,2585,"MÜGGELSEEDAMM / SCHARNWEBERSTR.",1,13.6272018,52.446741
"99",2586,2586,"MÜHLENSTR.",8,13.406583,52.565354
"100",2587,2587,"MÜHLENSTR. / ÖTZTALER STR.",1,13.4099688,52.5624079
"101",2588,2588,"MÜHLENSTR. / SUNDGAUER STR.",2,13.274377,52.436544
"102",2589,2589,"MÜHSAMSTR. / PETERSBURGER STR.",1,13.451915,52.5204967
"103",2590,2590,"MULACKSTR.",1,13.4056234,52.527411
"104",2591,2591,"MÜLHAUSER STR. / PRENZLAUER ALLEE",1,13.4203134,52.5328003
"105",2592,2592,"MÜLLERSTR.",17,13.3526681,52.5500316
"106",2593,2593,"MÜLLERSTR. / OSTENDER STR. / UTRECHTER STR.",1,13.3554731,52.5483928
"107",2594,2594,"MÜLLERSTR. / OTAWISTR. / SCHÖNINGSTR.",2,13.3421765,52.5559491
"108",2595,2595,"MÜLLERSTR. / SCHULZENDORFER STR. / SELLERSTR.",3,13.370475,52.5400162
"109",2596,2596,"MÜLLERSTR. / SEESTR.",11,13.3521035,52.5503341
"110",2597,2597,"MÜNCHENER STR.",1,13.3419312,52.4914631
"111",2598,2598,"MÜNSTERLANDSTR. / WEITLINGSTR.",1,13.4946337,52.5038436
"112",2599,2599,"MÜNZSTR.",2,13.407923,52.5245246
"113",2600,2600,"MUSKAUER STR. / MARIANNENPLATZ",1,13.4258332,52.50341
"114",2601,2601,"MUSSEHLSTR.",2,13.3807774,52.4835767
"115",2602,2602,"MYSLOWITZER STR. / PLANITZSTR.",1,13.5919052,52.507444
"116",2603,2603,"NACHODSTR.",1,13.3337405,52.4952039
"117",2604,2604,"NACHTALBENWEG / DARßER STR.",1,13.4699298,52.5673902
"118",2605,2605,"NALEPASTR. / RUMMELSBURGER LANDSTR.",1,13.502229,52.4816771
"119",2606,2606,"NALEPASTR. / SIEMENSSTR. / WILHELMINENHOFSTR.",1,13.5085646,52.4637475
"120",2607,2607,"NATALISSTEIG",1,13.2699782,52.54054
"121",2608,2608,"NAUENER STR. / SEEGEFELDER STR. / ZEPPELINSTR.",2,13.1824106,52.538464
"122",2609,2609,"NAUMANNSTR. / WILHELM-KABUS-STR.",1,13.3649398,52.4799292
"123",2610,2610,"NAUNYNSTR.",4,13.4216387,52.5017978
"124",2611,2611,"NAUNYNSTR. / ADALBERTSTR.",3,13.4199888,52.5022502
"125",2612,2612,"NAVARRAPLATZ / MÜHLENSTR. / ROSENTHALER WEG / TRIFTSTR.",1,13.429798,52.608412
"126",2613,2613,"NAZARETHKIRCHSTR.",2,13.3607164,52.5486605
"127",2614,2614,"NEHRINGSTR.",1,13.2940614,52.5155348
"128",2615,2615,"NELTESTR.",1,13.5373873,52.4409175
"129",2616,2616,"NENNHAUSER DAMM",1,13.1332849,52.5298212
"130",2617,2617,"NENNHAUSER DAMM / BUSCHOWER WEG",1,13.1335627,52.5286377
"131",2618,2618,"NENNHAUSER DAMM / HAUPTSTR.",1,13.1405308,52.5303573
"132",2619,2619,"NENNHAUSER DAMM / SPANDAUER STR.",1,13.1419758,52.5341725
"133",2620,2620,"NEPTUNSTR. / SCHULZENDORFER STR.",1,13.5803971,52.3993696
"134",2621,2621,"NERTHUSWEG",1,13.4944143,52.6198241
"135",2622,2622,"NERU",2,13.404954,52.5200066
"136",2623,2623,"NESSELWEG",1,13.3807356,52.597323
"137",2624,2624,"NEUDECKER WEG / AUGUST-FROEHLICH-STR. / AN DER WERDERLAKE",1,13.5157055,52.4208572
"138",2625,2625,"NEUE BAHNHOFSTR.",2,13.4700962,52.5060269
"139",2626,2626,"NEUE BAHNHOFSTR. / SIMPLONSTR. / SONNTAGSTR.",1,13.4679647,52.504393
"140",2627,2627,"NEUE GRÜNSTR.",1,13.4050641,52.5093818
"141",2628,2628,"NEUE GRÜNSTR. / SEYDELSTR.",1,13.4054872,52.509984
"142",2629,2629,"NEUE HOCHSTR.",2,13.3756095,52.5403119
"143",2630,2630,"NEUE HOCHSTR. / SCHÖNWALDER STR.",2,13.3754932,52.5424393
"144",2631,2631,"NEUE JAKOBSTR.",1,13.4124545,52.5107634
"145",2632,2632,"NEUE JÜDENSTR. / JÜDENSTR. / MOLKENMARKT / STRALAUER STR.",1,13.4105676,52.5161478
"146",2633,2633,"NEUE KANTSTR. / WITZLEBENSTR.",2,13.2928178,52.5067132
"147",2634,2634,"NEUE KRUGALLEE",1,13.486409,52.4768163
"148",2635,2635,"NEUE KRUGALLEE / WILLI-SÄNGER-STR. / PLÄNTERWALD",1,13.485462,52.4778738
"149",2636,2636,"NEUENDORFER STR.",1,13.2092148,52.5468938
"150",2637,2637,"NEUENDORFER STR. / FALKENSEER PLATZ",2,13.2035684,52.5408201
"151",2638,2638,"NEUENDORFER STR. / HEIDETOR / ORANIENBURGER TOR",1,13.3942097,52.524663
"152",2639,2639,"NEUE ROßSTR. / WALLSTR.",2,13.4087817,52.5119977
"153",2640,2640,"NEUE SCHÖNHAUSER STR. / ROSENTHALER STR.",1,13.4031714,52.5247321
"154",2641,2641,"NEUE SCHÖNHOLZER STR.",3,13.4021935,52.5673477
"155",2642,2642,"NEUES UFER / SICKINGENSTR. / SICKINGENBRÜCKE",2,13.3144037,52.5303518
"156",2643,2643,"NEUKÖLLNER STR.",1,13.4874507,52.4227114
"157",2644,2644,"NEUKÖLLNER STR. / SCHÖNEFELDER STR. / WALTERSDORFER CHAUSSEE",1,13.4978349,52.4151417
"158",2645,2645,"NEUKÖLLNISCHE ALLEE / FORSTHAUSALLEE",1,13.472006,52.461318
"159",2646,2646,"NEUKÖLLNISCHE ALLEE / KGA KARLSRUHE 2 / CHRIS-GUEFFROY-ALLEE",1,13.4722408,52.460866
"160",2647,2647,"NEUKÖLLNISCHE ALLEE / PLANETENSTR.",1,13.4637429,52.4664238
"161",2648,2648,"NEUMAGENER STR.",1,13.4719071,52.5598011
"162",2649,2649,"NEUMANNSTR.",2,13.4218836,52.561001
"163",2650,2650,"NEUMANNSTR. / ARNOLD-ZWEIG-STR.",2,13.4217833,52.5625059
"164",2651,2651,"NEUSTÄDTISCHE KIRCHSTR.",1,13.3855183,52.5184108
"165",2652,2652,"NIEBUHRSTR.",1,13.3136223,52.5044438
"166",2653,2653,"NIEBUHRSTR. / WIELANDSTR.",1,13.3155601,52.5043349
"167",2654,2654,"NIEBUHRSTR. / WILMERSDORFER STR.",1,13.3073295,52.5045823
"168",2655,2655,"NIEDERKIRCHNERSTR.",1,13.3824986,52.5072345
"169",2656,2656,"NIEDERKIRCHNERSTR. / STRESEMANNSTR.",1,13.3791821,52.5070278
"170",2657,2657,"NIEDERKIRCHNERSTR. / ZIMMERSTR. / WILHELMSTR.",1,13.3855475,52.5074353
"171",2658,2658,"NIEDERLAGSTR. / WERDERSCHER MARKT",2,13.3980412,52.5154367
"172",2659,2659,"NIEDERNEUENDORFER ALLEE",2,13.2099444,52.5791285
"173",2660,2660,"NIERITZWEG",1,13.251307,52.415295
"174",2661,2661,"NIKLASSTR. / SPANISCHE ALLEE",1,13.2202519,52.4317209
"175",2662,2662,"NIPKOWSTR. / RADICKESTR.",1,13.5500371,52.4363178
"176",2663,2663,"NK",2,13.449073,52.4738239
"177",2664,2664,"NOBELSTR. / SCHMALENBACHSTR.",1,13.4693562,52.460503
"178",2665,2665,"NÖLDNERSTR.",1,13.4850313,52.5037109
"179",2666,2666,"NOLLENDORFPLATZ / KARL-HEINRICH-ULRICHS-STR.",1,13.3540644,52.5001419
"180",2667,2667,"NONNENDAMMALLEE",1,13.2516872,52.5377285
"181",2668,2668,"NONNENDAMMALLEE / BOLTONSTR.",2,13.2451372,52.5381819
"182",2669,2669,"NONNENDAMMALLEE / OTTERNBUCHTSTR. / PAULSTERNSTR.",1,13.2476917,52.5380492
"183",2670,2670,"NORDBAHNSTR. / WOLLANKSTR.",2,13.3932452,52.5644588
"184",2671,2671,"NORDENDSTR.",1,13.3883192,52.5888789
"185",2672,2672,"NORDENDSTR. / SCHÖNHAUSER STR.",1,13.400507,52.5908867
"186",2673,2673,"NORDHAUSER STR. / SÖMMERINGSTR.",2,13.3089197,52.5246139
"187",2674,2674,"NORDMANNZEILE / RIEMENSCHNEIDERWEG / VORARLBERGER DAMM",1,13.3490957,52.4703388
"188",2675,2675,"NORDRING / HOHENSCHÖNHAUSER STR.",5,13.5401145,52.5653014
"189",2676,2676,"NORDUFER",1,13.3495122,52.5390386
"190",2677,2677,"NORDUFER / SAMOASTR.",1,13.3548748,52.5396971
"191",2678,2678,"NORDUFER / SEESTR. / SEESTRAßENBRÜCKE NÖRDLICH",3,13.3341833,52.5413021
"192",2679,2679,"NORTH-WILLYS-STR. / JAMES-FRANCK-STR. / RUDOWER CHAUSSEE",1,13.522363,52.4284697
"193",2680,2680,"NORWEGERSTR.",1,13.3989385,52.5550641
"194",2681,2681,"NOSTITZSTR.",1,13.3906458,52.4914939
"195",2682,2682,"NÜRNBERGER STR.",4,13.3376756,52.5015838
"196",2683,2683,"NYMPHENUFER",1,13.1890263,52.4246915
"197",2684,2684,"OBENTRAUTSTR.",1,13.3845963,52.4967452
"198",2685,2685,"OBERBAUMBRÜCKE (SPREE)",2,13.4457079,52.5018599
"199",2686,2686,"OBERBAUMSTR.",1,13.4433473,52.5009448
"200",2687,2687,"OBERFELDSTR.",1,13.553278,52.509181
"201",2688,2688,"OBERFELDSTR. / CECILIENSTR.",1,13.5580341,52.5296477
"202",2689,2689,"OBERFELDSTR. / ÖSELER STR. / RAPSWEG",1,13.5559346,52.520098
"203",2690,2690,"OBERLANDSTR. / A 100 BAB / 100 AS OBERLANDSTR AUSF N OBERLANDSTR WEST / 100 AS O",1,13.4156029,52.4645482
"204",2691,2691,"OBERSPREESTR. / WESTENDSTR.",1,13.5635013,52.4457079
"205",2692,2692,"OBERWEIßBACHER STR. / MEHROWER ALLEE",1,13.5703121,52.5557071
"206",2693,2693,"OBSTALLEE",2,13.1679693,52.5209046
"207",2694,2694,"ODENWALDSTR.",2,13.3245487,52.4677906
"208",2695,2695,"ODERBERGER STR.",1,13.4080651,52.5391908
"209",2696,2696,"ODERBRUCHSTR. / LANDSBERGER ALLEE",1,13.4605835,52.5296264
"210",2697,2697,"ODERSTR.",2,13.4199863,52.472132
"211",2698,2698,"OFFENBACHER STR.",1,13.3200363,52.4750899
"212",2699,2699,"OHLAUER STR. / WIENER STR. / GÖRLITZER-PARK",3,13.4378022,52.4957448
"213",2700,2700,"OHMSTR.",1,13.2731438,52.5353519
"214",2701,2701,"OLBERSSTR. / TEGELER WEG",1,13.2964106,52.5293255
"215",2702,2702,"OLDENBURGER STR. / OTTOSTR. / TURMSTR.",1,13.3354705,52.5266954
"216",2703,2703,"OLYMPISCHE STR. / WESTENDALLEE",2,13.2549432,52.5160919
"217",2704,2704,"ONKEL-TOM-STR.",1,13.2506495,52.4513228
"218",2705,2705,"ONKEL-TOM-STR. / QUERMATENWEG / RIEMEISTERSTR.",1,13.2503648,52.4536537
"219",2706,2706,"ONKEL-TOM-STR. / SCHÜTZALLEE / SVEN-HEDIN-STR.",1,13.2552101,52.4406198
"220",2707,2707,"ONTARIOSEESTR.",1,13.5222609,52.4947219
"221",2708,2708,"OPPELNER STR. / SKALITZER STR.",1,13.4413933,52.5005403
"222",2709,2709,"OPPELNER STR. / WRANGELSTR.",2,13.4403048,52.4992537
"223",2710,2710,"OPPERMANNSTR.",1,13.5666547,52.5474805
"224",2711,2711,"ORANIENBURGER CHAUSSEE / RAUENTALER STR. / SCHÖNFLIEßER STR.",1,13.3013814,52.6433547
"225",2712,2712,"ORANIENBURGER CHAUSSEE / SCHÖNFLIEßER STR.",1,13.3017497,52.6429786
"226",2713,2713,"ORANIENBURGER STR.",4,13.3942097,52.524663
"227",2714,2714,"ORANIENBURGER STR. / ROEDERNALLEE",1,13.3333623,52.5941329
"228",2715,2715,"ORANIENBURGER STR. / TUCHOLSKYSTR.",3,13.392884,52.5249937
"229",2716,2716,"ORANIENDAMM",1,13.3215118,52.6092367
"230",2717,2717,"ORANIENDAMM / WAIDMANNSLUSTER DAMM / ZABEL-KRÜGER-DAMM",1,13.3238116,52.6078536
"231",2718,2718,"ORANIENPLATZ",1,13.4153931,52.5025679
"232",2719,2719,"ORANIENSTR.",28,13.4124492,52.5031748
"233",2720,2720,"ORANIENSTR. / ADALBERTSTR.",4,13.4192859,52.5012871
"234",2721,2721,"ORANIENSTR. / ALEXANDRINENSTR.",4,13.4052762,52.5051593
"235",2722,2722,"ORANIENSTR. / ALTE JAKOBSTR.",2,13.4016926,52.506148
"236",2723,2723,"ORANIENSTR. / AXEL-SPRINGER-STR. / RUDI-DUTSCHKE-STR. / LINDENSTR.",4,13.3982752,52.5070869
"237",2724,2724,"ORANIENSTR. / MORITZPLATZ",8,13.4103596,52.5036945
"238",2725,2725,"ORANIENSTR. / ORANIENPLATZ",4,13.4149496,52.5025253
"239",2726,2726,"ORANIENSTR. / PRINZESSINNENSTR.",2,13.411966,52.5033105
"240",2727,2727,"ORANIENSTR. / STALLSCHREIBERSTR.",3,13.4095981,52.5039816
"241",2728,2728,"ORANKEWEG",1,13.4732569,52.54763
"242",2729,2729,"ORDENSMEISTERSTR.",2,13.3918899,52.4576026
"243",2730,2730,"ORDENSMEISTERSTR. / WENCKEBACHSTR.",1,13.3868963,52.45641
"244",2731,2731,"ORTHSTR. / SCHÖNSTEDTSTR.",1,13.3741604,52.5507094
"245",2732,2732,"ORTOLFSTR.",1,13.5340874,52.4086282
"246",2733,2733,"ORTOLFSTR. / MOHNWEG",1,13.5339869,52.4084622
"247",2734,2734,"ORTOLFSTR. / WEGEDORNSTR.",1,13.536773,52.4129905
"248",2735,2735,"OSDORFER STR.",3,13.3246695,52.4080948
"249",2736,2736,"OSDORFER STR. / OSTPREUßENDAMM",1,13.3106754,52.4212183
"250",2737,2737,"OSLOER STR.",2,13.3787406,52.5561803
"251",2738,2738,"OSLOER STR. / PRINZENALLEE",1,13.3834889,52.5558997
