"","X.1","X","street1","accidents","lon","lat"
"252",2739,2739,"OSLOER STR. / REINICKENDORFER STR. / SEESTR. / LOUISE-SCHROEDER-PLATZ",3,13.3654582,52.5571115
"253",2740,2740,"OSLOER STR. / SCHWEDENSTR.",2,13.3741432,52.5565346
"254",2741,2741,"OSLOER STR. / STOCKHOLMER STR. / TRAVEMÜNDER STR. / OSLOER-STRAßEN-BRÜCKE",1,13.3813977,52.5559719
"255",2742,2742,"OSNABRÜCKER STR. / MIERENDORFFPLATZ",1,13.3037974,52.5255977
"256",2743,2743,"OSNABRÜCKER STR. / TEGELER WEG",3,13.2974192,52.5265139
"257",2744,2744,"OSSIETZKYSTR.",1,13.407541,52.5738758
"258",2745,2745,"OSSIETZKYSTR. / BREITE STR.",2,13.4089914,52.5709866
"259",2746,2746,"OSTENDER STR.",1,13.351511,52.545948
"260",2747,2747,"OSTENDSTR. / SLABYSTR.",1,13.5327217,52.4571434
"261",2748,2748,"OSTPREUßENDAMM",1,13.3152727,52.4246599
"262",2749,2749,"OSTSEESTR.",3,13.4373466,52.5485153
"263",2750,2750,"OSTSEESTR. / PRENZLAUER ALLEE / PRENZLAUER PROMENADE / WISBYER STR.",5,13.4302573,52.5509686
"264",2751,2751,"OSTSEESTR. / SÜLTSTR.",1,13.4373466,52.5485153
"265",2752,2752,"OTAWISTR.",2,13.3394786,52.5541653
"266",2753,2753,"OTTO-BRAUN-STR.",2,13.4192206,52.5243536
"267",2754,2754,"OTTO-BRAUN-STR. / ALEXANDERSTR. / KARL-MARX-ALLEE",10,13.4165463,52.5221365
"268",2755,2755,"OTTO-BRAUN-STR. / AM FRIEDRICHSHAIN / GREIFSWALDER STR. / PRENZLAUER BERG / PLAT",2,13.4236653,52.5271842
"269",2756,2756,"OTTO-BRAUN-STR. / MENDELSSOHNSTR.",1,13.4211088,52.5264324
"270",2757,2757,"OTTO-BRAUN-STR. / MOLLSTR.",10,13.419596,52.5251556
"271",2758,2758,"OTTO-BRAUN-STR. / THEANOLTE-BÄHNISCH-STR.",3,13.4176863,52.523753
"272",2759,2759,"OTTO-OSTROWSKI-STR. / ZUR MARKTFLAGGE / THAERSTR.",1,13.4565354,52.5232624
"273",2760,2760,"OTTO-ROSENBERG-STR. / BITTERFELDER STR. / WOLFENER STR.",3,13.5450292,52.5535082
"274",2761,2761,"OTTOSTR.",1,13.3352297,52.5257246
"275",2762,2762,"OTTOSTR. / ZWINGLISTR.",1,13.3351433,52.5254457
"276",2763,2763,"OTTO-SUHR-ALLEE",3,13.3104589,52.5162592
"277",2764,2764,"OTTO-SUHR-ALLEE / ERNST-REUTER-PLATZ",1,13.3216843,52.5131885
"278",2765,2765,"OTTO-SUHR-ALLEE / RICHARD-WAGNER-STR. / WINTERSTEINSTR. / RICHARD-WAGNER-PLATZ",3,13.3066035,52.5171812
"279",2766,2766,"OTTO-WELS-RING",1,13.4522585,52.4331114
"280",2767,2767,"OUDENARDER STR.",1,13.3630973,52.5534818
"281",2768,2768,"OUDENARDER STR. / REINICKENDORFER STR.",1,13.366221,52.5534863
"282",2769,2769,"PABLO-NERUDA-STR.",2,13.5900412,52.4411259
"283",2770,2770,"PABLO-PICASSO-STR. / SEEHAUSENER STR.",1,13.5225406,52.5607836
"284",2771,2771,"PALLASSTR.",1,13.3572967,52.4944974
"285",2772,2772,"PALMZEILE / SPANISCHE ALLEE",1,13.2093292,52.4340256
"286",2773,2773,"PANKOWER ALLEE",1,13.3713698,52.5641234
"287",2774,2774,"PANKSTR.",12,13.3758236,52.5486978
"288",2775,2775,"PANKSTR. / WIESENSTR.",1,13.3738194,52.547642
"289",2776,2776,"PANNIERSTR.",3,13.4323862,52.4883072
"290",2777,2777,"PANNIERSTR. / SONNENALLEE",5,13.4301916,52.4860417
"291",2778,2778,"PAPPELALLEE",4,13.4160514,52.5444819
"292",2779,2779,"PAPPELALLEE / STARGARDER STR.",2,13.4182347,52.5465216
"293",2780,2780,"PARCHWITZER STR.",1,13.5749067,52.3942684
"294",2781,2781,"PARISER STR.",1,13.3235443,52.4971535
"295",2782,2782,"PARISER STR. / ROEDERNSTR. / WIELANDSTR.",1,13.5927742,52.4846024
"296",2783,2783,"PARISER STR. / SÄCHSISCHE STR.",2,13.3187127,52.4981814
"297",2784,2784,"PARISER STR. / WÜRTTEMBERGISCHE STR. / OLIVAER PLATZ",2,13.3146193,52.4993054
"298",2785,2785,"PARKSTR. / BERLINER ALLEE",1,13.4544162,52.5491285
"299",2786,2786,"PASEDAGPLATZ",1,13.4603396,52.5601098
"300",2787,2787,"PASEWALKER STR.",2,13.4295355,52.5865695
"301",2788,2788,"PASSAUER STR. / TAUENTZIENSTR.",1,13.3406645,52.5025
"302",2789,2789,"PASSENHEIMER STR. / JESSE-OWENS-ALLEE",2,13.2313055,52.5099845
"303",2790,2790,"PATSCHKAUER WEG / UNTER DEN EICHEN",1,13.2980222,52.447367
"304",2791,2791,"PAUL-JUNIUS-STR. / WEIßENSEER WEG",1,13.4787007,52.5285412
"305",2792,2792,"PAUL-LINCKE-UFER",1,13.4293505,52.4936619
"306",2793,2793,"PAUL-LÖBE-ALLEE / OSTUMFAHRUNG",2,13.3735158,52.5194052
"307",2794,2794,"PAULSBORNER STR. / WESTFÄLISCHE STR.",1,13.3008519,52.4947952
"308",2795,2795,"PAUL-SCHMIDT-STR. / TANKREDSTR.",1,13.3706702,52.454556
"309",2796,2796,"PAUL-SCHNEIDER-STR.",1,13.3492742,52.4346068
"310",2797,2797,"PAULSENSTR.",1,13.314055,52.465258
"311",2798,2798,"PAULSTERNSTR.",1,13.2475051,52.5411194
"312",2799,2799,"PAULSTR.",1,13.3559526,52.5199319
"313",2800,2800,"PÄWESINER WEG",1,13.1794873,52.5302039
"314",2801,2801,"PEKRUNSTR. / SCHEIBENBERGSTR.",1,13.555004,52.5376031
"315",2802,2802,"PERLEBERGER STR.",4,13.3517927,52.5331558
"316",2803,2803,"PERLEBERGER STR. / ELLEN-EPSTEIN-STR.",1,13.3567879,52.5356475
"317",2804,2804,"PERLEBERGER STR. / RATHENOWER STR. / STENDALER STR.",2,13.3505519,52.5324408
"318",2805,2805,"PERLEBERGER STR. / STEPHANSTR.",1,13.3545482,52.5345096
"319",2806,2806,"PESTALOZZISTR.",3,13.3082426,52.5079024
"320",2807,2807,"PESTALOZZISTR. / STEIFENSANDSTR. / SUAREZSTR.",1,13.2958164,52.5080918
"321",2808,2808,"PETERSBURGER STR.",3,13.4509692,52.521225
"322",2809,2809,"PETER-STRASSER-WEG / TEMPELHOFER DAMM",1,13.3856576,52.4762754
"323",2810,2810,"PETTENKOFERSTR.",2,13.471842,52.5170883
"324",2811,2811,"PFALZBURGER STR.",2,13.3219633,52.4942205
"325",2812,2812,"PFARRWÖHRDE / RUDOWER STR.",1,13.5299061,52.4224609
"326",2813,2813,"PFEDDERSHEIMER WEG",1,13.2090957,52.427197
"327",2814,2814,"PFUELSTR. / KÖPENICKER STR.",1,13.4401483,52.5020277
"328",2815,2815,"PICHELSDORFER STR.",1,13.1978254,52.5203549
"329",2816,2816,"PICHELSDORFER STR. / WEIßENBURGER STR.",1,13.1976993,52.5228424
"330",2817,2817,"PICHELSWERDERSTR. / RUHLEBENER STR. / SCHULENBURGSTR.",1,13.2115852,52.5274166
"331",2818,2818,"PIESKOWER WEG",1,13.4436519,52.5410113
"332",2819,2819,"PIESKOWER WEG / STORKOWER STR.",2,13.440371,52.5406075
"333",2820,2820,"PIESPORTER STR. / DARßER STR.",2,13.4770664,52.5669606
"334",2821,2821,"PIETSCHKERSTR. / STAUDENWEG / STERNDAMM",2,13.5079412,52.4504138
"335",2822,2822,"PINTSCHALLEE",1,13.4451641,52.4559574
"336",2823,2823,"PISTORIUSSTR. / ROELCKESTR.",1,13.4452643,52.553885
"337",2824,2824,"PISTORIUSSTR. / WOELCKPROMENADE",1,13.4528886,52.551822
"338",2825,2825,"PLANCKSTR.",1,13.3899235,52.5206139
"339",2826,2826,"PLANTAGENSTR. / REINICKENDORFER STR.",1,13.3694158,52.5461867
"340",2827,2827,"PLATANENSTR. / WALDSTR.",1,13.398053,52.5848767
"341",2828,2828,"PLATZ DER VEREINTEN NATIONEN",1,13.4301199,52.5231176
"342",2829,2829,"PLATZ DER VEREINTEN NATIONEN / PLATZ DER VEREINTEN NATIONEN",3,13.4301199,52.5231176
"343",2830,2830,"PLATZ DES 18. MÄRZ",1,13.3774926,52.5162747
"344",2831,2831,"PLESSER STR.",1,13.4520448,52.4890934
"345",2832,2832,"PLÖNZEILE",2,13.5253706,52.4608056
"346",2833,2833,"POELCHAUSTR.",1,13.5433389,52.533486
"347",2834,2834,"PÖHLBERGSTR. / BLUMBERGER DAMM",2,13.5666886,52.5348599
"348",2835,2835,"POHLSTR.",1,13.3649995,52.5006421
"349",2836,2836,"POLIERWEG / SCHLOSSERWEG",1,13.4403372,52.4335599
"350",2837,2837,"PÖLNITZWEG / RÖBELLWEG",1,13.4965602,52.6413978
"351",2838,2838,"POPITZWEG",3,13.2756937,52.5369597
"352",2839,2839,"POTSDAMER CHAUSSEE",3,13.1351758,52.4849739
"353",2840,2840,"POTSDAMER CHAUSSEE / AM LANDSCHAFTSPARK GATOW",1,13.1261886,52.478589
"354",2841,2841,"POTSDAMER CHAUSSEE / HOHENTWIELSTEIG",1,13.2403339,52.4332528
"355",2842,2842,"POTSDAMER CHAUSSEE / STAHNSDORFER DAMM",1,13.1772799,52.4195216
"356",2843,2843,"POTSDAMER CHAUSSEE / WASGENSTEIG / WASGENSTR.",1,13.2147208,52.4274461
"357",2844,2844,"POTSDAMER PLATZ",1,13.3759441,52.5096488
"358",2845,2845,"POTSDAMER STR.",13,13.3642442,52.5014261
"359",2846,2846,"POTSDAMER STR. / POTSDAMER PLATZ",1,13.3755385,52.5095244
"360",2847,2847,"POTSDAMER STR. / REICHPIETSCHUFER / POTSDAMER BRÜCKE",4,13.3686315,52.506267
"361",2848,2848,"POTSDAMER STR. / SCHAROUNSTR.",1,13.3696289,52.5085185
"362",2849,2849,"POTSDAMER STR. / SIGISMUNDSTR.",2,13.3688693,52.5072674
"363",2850,2850,"POTSDAMER STR. / TELTOWER DAMM",1,13.259971,52.4350711
"364",2851,2851,"PRAGER PLATZ",1,13.332569,52.4931775
"365",2852,2852,"PRAGER STR.",1,13.3340207,52.4943758
"366",2853,2853,"PRELLERWEG / SEMBRITZKISTR. / INSULANERPARK",1,13.3594487,52.4631114
"367",2854,2854,"PRENZLAUER ALLEE",11,13.44009,52.54114
"368",2855,2855,"PRENZLAUER PROMENADE",2,13.4277608,52.5676549
"369",2856,2856,"PRENZLAUER PROMENADE / TRESKOWSTR.",1,13.4277901,52.561966
"370",2857,2857,"PREROWER PLATZ",3,13.5055166,52.5654166
"371",2858,2858,"PRESSELSTR. / STEGLITZER DAMM",1,13.3404381,52.4507651
"372",2859,2859,"PRETTAUER PFAD / WISMARER STR.",1,13.300683,52.4208158
"373",2860,2860,"PRINZENALLEE",6,13.384598,52.5562504
"374",2861,2861,"PRINZENALLEE / SOLDINER STR.",4,13.3862409,52.558656
"375",2862,2862,"PRINZENSTR.",9,13.4085534,52.5008791
"376",2863,2863,"PRINZENSTR. / MORITZPLATZ",4,13.410454,52.5034734
"377",2864,2864,"PRINZENSTR. / RITTERSTR.",1,13.4088447,52.5015064
"378",2865,2865,"PRINZENSTR. / SEBASTIANSTR. / HEINRICH-HEINE-STR.",1,13.4117257,52.5049126
"379",2866,2866,"PRINZENSTR. / WASSERTORSTR.",2,13.4078663,52.4999966
"380",2867,2867,"PRINZ-EUGEN-STR.",1,13.3647888,52.5476881
"381",2868,2868,"PRINZ-EUGEN-STR. / SCHULSTR.",1,13.3630621,52.5487773
"382",2869,2869,"PRINZREGENTENSTR.",3,13.3331929,52.4849397
"383",2870,2870,"PRINZREGENTENSTR. / WAGHÄUSELER STR.",1,13.333225,52.4839417
"384",2871,2871,"PRITSTABELSTR. / WENDENSCHLOßSTR.",1,13.5837699,52.4311275
"385",2872,2872,"PROMENADENSTR.",1,13.3242084,52.4326215
"386",2873,2873,"PROSKAUER STR.",3,13.463119,52.519858
"387",2874,2874,"PROVINZSTR.",1,13.3788101,52.5675411
"388",2875,2875,"PÜCKLERSTR. / KÖPENICKER STR.",1,13.4333838,52.5051531
"389",2876,2876,"PÜCKLERSTR. / RHEINBABENALLEE / PLATZ AM WILDEN EBER",2,13.2891454,52.470621
"390",2877,2877,"PÜCKLERSTR. / WRANGELSTR.",1,13.2796218,52.4687108
"391",2878,2878,"PUSCHKINALLEE",4,13.4630782,52.4917239
"392",2879,2879,"PUSCHKINALLEE / EICHENSTR.",2,13.4531392,52.4947271
"393",2880,2880,"PUTTKAMERSTR. / FRIEDRICHSTR.",1,13.3908639,52.5045318
"394",2881,2881,"PYRAMIDENRING / RHINSTR.",1,13.5190885,52.5328362
"395",2882,2882,"QUARZWEG",1,13.4135652,52.424486
"396",2883,2883,"QUEDLINBURGER STR. / SCHÖNBURGER STR. / OSCHATZER RING",1,13.6167473,52.5407595
"397",2884,2884,"QUEDLINBURGER STR. / SÖMMERINGSTR.",1,13.3107174,52.5232413
"398",2885,2885,"QUICKBORNER STR.",2,13.3630576,52.6073538
"399",2886,2886,"QUITZOWSTR.",2,13.3571555,52.5357041
"400",2887,2887,"RAABESTR. / WINSSTR.",1,13.4231637,52.531544
"401",2888,2888,"RABENSTEINER STR. / GOLLINER STR. / HAVEMANNSTR.",1,13.5785839,52.5661693
"402",2889,2889,"RADELANDSTR.",2,13.1758116,52.5598698
"403",2890,2890,"RAHEL-VARNHAGEN-PROMENADE",1,13.3898157,52.5017565
"404",2891,2891,"RAHNSDORFER STR.",2,13.6210826,52.4953092
"405",2892,2892,"RAMLERSTR. / BRUNNENSTR.",1,13.3892431,52.5471283
"406",2893,2893,"RANDOWSTR. / WELSESTR.",1,13.5281533,52.5677271
"407",2894,2894,"RAOUL-WALLENBERG-STR.",1,13.5566187,52.5485542
"408",2895,2895,"RATHAUSPROMENADE",1,13.329673,52.587363
"409",2896,2896,"RATHAUSSTR.",6,13.4086591,52.5188442
"410",2897,2897,"RATHAUSSTR. / REULESTR.",1,13.379205,52.4472571
"411",2898,2898,"RATHAUSSTR. / RINGSTR.",1,13.3813023,52.4408916
"412",2899,2899,"RATHENOWER STR.",1,13.3531614,52.529411
"413",2900,2900,"RATHENOWER STR. / SEYDLITZSTR.",2,13.3563867,52.5255435
"414",2901,2901,"RAUCHSTR.",2,13.3485841,52.5086513
"415",2902,2902,"RAUCHSTR. / STÜLERSTR.",1,13.3485841,52.5086513
"416",2903,2903,"RAUMERSTR.",2,13.4202212,52.5420778
"417",2904,2904,"RAVENÉSTR. / REINICKENDORFER STR.",1,13.3698562,52.5428734
"418",2905,2905,"REBHUHNWEG",1,13.5571595,52.5431404
"419",2906,2906,"REGATTASTR.",1,13.5810033,52.4169547
"420",2907,2907,"REGENSBURGER STR.",1,13.3364482,52.4959572
"421",2908,2908,"REGINHARDSTR.",5,13.3732249,52.565473
"422",2909,2909,"REGINHARDSTR. / RESIDENZSTR.",1,13.3699402,52.5597886
"423",2910,2910,"REICHARTSTR.",1,13.3660426,52.4723183
"424",2911,2911,"REICHENBERGER STR.",3,13.427781,52.4963027
"425",2912,2912,"REICHPIETSCHUFER / GEORGE-C.-MARSHALL-BRÜCKE / TUNNEL TIERGARTEN SPREEBOGEN / T",1,13.3720847,52.505106
"426",2913,2913,"REICHPIETSCHUFER / HIROSHIMASTR.",1,13.3576134,52.5070326
"427",2914,2914,"REICHPIETSCHUFER / STAUFFENBERGSTR. / BENDLERBRÜCKE",2,13.3643049,52.5061209
"428",2915,2915,"REICHSSTR.",4,13.2604527,52.5166277
"429",2916,2916,"REICHSSTR. / SPANDAUER DAMM",2,13.2494409,52.5239497
"430",2917,2917,"REICHSSTR. / STEUBENPLATZ",2,13.2606322,52.5162396
"431",2918,2918,"REICHSTAGUFER",1,13.3838099,52.5196721
"432",2919,2919,"REICHSTAGUFER / WILHELMSTR. / MARSCHALLBRÜCKE (SPREE)",1,13.3802937,52.5189042
"433",2920,2920,"REICHWEINDAMM / HECKERDAMM",2,13.3020228,52.5394979
"434",2921,2921,"REINBECKSTR. / WILHELMINENHOFSTR.",1,13.519246,52.4612573
"435",2922,2922,"REINHARDTSTR.",4,13.3821331,52.5230021
"436",2923,2923,"REINHARDTSTR. / LUISENSTR.",2,13.379641,52.5225863
"437",2924,2924,"REINHARDTSTR. / REINHARDTSTR.",1,13.3821331,52.5230021
"438",2925,2925,"REINICKENDORFER STR.",1,13.3690186,52.5484844
"439",2926,2926,"REINICKENDORFER STR. / REINICKENDORFER STR.",1,13.3690186,52.5484844
"440",2927,2927,"REINICKENDORFER STR. / SCHULSTR.",1,13.3673163,52.5514551
"441",2928,2928,"REMBRANDTSTR. / SUDERMANNSTR.",1,13.6256795,52.515581
"442",2929,2929,"RENNBAHNSTR. / ROELCKESTR.",3,13.4571343,52.5609979
"443",2930,2930,"RESIDENZSTR.",9,13.3634222,52.5656831
"444",2931,2931,"RESIDENZSTR. / RITTERLANDWEG",1,13.3689349,52.5605571
"445",2932,2932,"RESIDENZSTR. / SIMMELSTR.",2,13.3636851,52.5651688
"446",2933,2933,"RETZDORFFPROMENADE / RHEINGAUSTR.",1,13.3214605,52.4680637
"447",2934,2934,"REUTERSTR.",1,13.428873,52.484282
"448",2935,2935,"REUTERSTR. / SONNENALLEE",1,13.4289273,52.4866433
"449",2936,2936,"REUTERSTR. / WESERSTR.",2,13.428996,52.4883303
"450",2937,2937,"REVALER STR.",4,13.456961,52.5072343
"451",2938,2938,"REVALER STR. / MODERSOHNSTR.",4,13.4588175,52.5065737
"452",2939,2939,"REVALER STR. / WARSCHAUER STR.",3,13.4510318,52.5085578
"453",2940,2940,"REX-WAITE-STR. / AM LANDSCHAFTSPARK GATOW",1,13.1279363,52.4746876
"454",2941,2941,"RHEINBABENALLEE",1,13.2852516,52.4737176
"455",2942,2942,"RHEINGAUSTR.",1,13.3214978,52.4701974
"456",2943,2943,"RHEINGAUSTR. / SÜDWESTKORSO",1,13.3214481,52.4729839
"457",2944,2944,"RHEINGAUSTR. / WILHELMSHÖHER STR. / LIANE-BERKOWITZ-PLATZ",1,13.3215363,52.4725519
"458",2945,2945,"RHEINSBERGER STR. / SCHWEDTER STR.",1,13.4049829,52.5391949
"459",2946,2946,"RHEINSTR.",7,13.330896,52.4673907
"460",2947,2947,"RHEINSTR. / SAARSTR. / SCHMILJANSTR.",4,13.332624,52.4689009
"461",2948,2948,"RHINOWER STR.",1,13.4098139,52.5480346
"462",2949,2949,"RHINSTR.",3,13.5168566,52.5290632
"463",2950,2950,"RIBBECKER STR. / RUMMELSBURGER STR. / VOLKRADSTR.",1,13.5100967,52.5034715
"464",2951,2951,"RIBNITZER STR.",2,13.4963765,52.5694931
"465",2952,2952,"RIBNITZER STR. / BARTHER STR.",1,13.4928273,52.5669011
"466",2953,2953,"RICHARD-ERMISCH-STR. / ELDENAER STR. / LIEBIGSTR.",1,13.4587791,52.5205388
"467",2954,2954,"RICHARD-KOLKWITZ-WEG / URSULA-GOETZE-STR.",1,13.5317125,52.4940944
"468",2955,2955,"RICHARD-SORGE-STR.",1,13.4466022,52.5213551
"469",2956,2956,"RICHARD-SORGE-STR. / LANDSBERGER ALLEE",2,13.4438544,52.5251684
"470",2957,2957,"RICHARDSTR.",3,13.4435097,52.4757363
"471",2958,2958,"RICHARDSTR. / RICHARDPLATZ",1,13.4452878,52.4739311
"472",2959,2959,"RICHARD-TAUBER-DAMM",2,13.3927429,52.4162956
"473",2960,2960,"RICHARD-WAGNER-STR.",1,13.3069794,52.5146821
"474",2961,2961,"RICHARD-WAGNER-STR. / THRASOLTSTR.",1,13.3067511,52.5148501
"475",2962,2962,"RIDBACHER STR. / HEINRICH-GRÜBER-STR.",2,13.5931761,52.515535
"476",2963,2963,"RIDBACHER STR. / SLABYSTR.",1,13.6060552,52.5209318
"477",2964,2964,"RIEMEISTERSTR. / SPRUNGSCHANZENWEG",1,13.2511945,52.4533236
"478",2965,2965,"RIEMEISTERSTR. / WILSKISTR.",1,13.2550607,52.4497659
"479",2966,2966,"RIEMENSCHNEIDERWEG / GRAZER PLATZ",1,13.3494153,52.4677295
"480",2967,2967,"RIESAER STR.",3,13.6147592,52.5321861
"481",2968,2968,"RIESAER STR. / HEIDENAUER STR.",1,13.6072205,52.5339367
"482",2969,2969,"RIESAER STR. / NOSSENER STR. / MARK-TWAIN-STR.",1,13.6095597,52.5332719
"483",2970,2970,"RIGAER STR.",5,13.4644612,52.5164987
"484",2971,2971,"RINGBAHNSTR.",3,13.3843566,52.4685983
"485",2972,2972,"RINGBAHNSTR. / TEMPELHOFER DAMM",1,13.3856904,52.46859
"486",2973,2973,"RINGENWALDER STR.",1,13.5801565,52.5496929
"487",2974,2974,"RINGENWALDER STR. / HOHENSAATENER STR.",1,13.5772864,52.5508118
"488",2975,2975,"RINGENWALDER STR. / LANDSBERGER ALLEE / LANDSBERGER ALLEE STRAßENBAHNHOF MARZ",1,13.4548457,52.5294155
"489",2976,2976,"RINGSLEBENSTR. / MOLLNERWEG",1,13.4435498,52.4176048
"490",2977,2977,"RINGSTR.",2,13.3720153,52.4445355
"491",2978,2978,"RINGSTR. / ALTES GASWERK MARIENDORF",1,13.3708477,52.4448598
"492",2979,2979,"RITTERFELDDAMM",1,13.1290876,52.4654617
"493",2980,2980,"RITTERFELDDAMM / SELBITZER STR.",1,13.1300617,52.4642287
"494",2981,2981,"RITTERSTR.",2,13.4059013,52.5027273
"495",2982,2982,"RITTERSTR. / ALTE JAKOBSTR.",4,13.3994365,52.5046243
"496",2983,2983,"RIXDORFER STR.",4,13.4020106,52.4466394
"497",2984,2984,"RIXDORFER STR. / SCHNELLERSTR.",2,13.5026199,52.4613698
"498",2985,2985,"ROBERT-UHRIG-STR. / ALT-FRIEDRICHSFELDE",1,13.5120651,52.5101955
"499",2986,2986,"RÖBLINGSTR.",2,13.362791,52.451277
"500",2987,2987,"ROCHOWSTR. / STRALAUER ALLEE",4,13.4581164,52.4995282
"501",2988,2988,"ROCHSTR.",3,13.4070997,52.5232578
"502",2989,2989,"RODENBERGSTR.",1,13.4178893,52.5506137
"503",2990,2990,"ROEDERNALLEE",4,13.3426783,52.584498
"504",2991,2991,"ROEDERNSTR.",1,13.4858032,52.5444683
"505",2992,2992,"ROELCKESTR.",1,13.444879,52.553973
"506",2993,2993,"ROELCKESTR. / SOONWALDSTR.",1,13.4561304,52.5601897
"507",2994,2994,"ROHRDAMM",2,13.2641193,52.5382693
"508",2995,2995,"ROHRDAMM / STRAßE AM SCHALTWERK",1,13.2625548,52.5413236
"509",2996,2996,"RÖLÄNDER STR.",1,13.480022,52.621563
"510",2997,2997,"ROMAIN-ROLLAND-STR.",2,13.4434481,52.5640828
"511",2998,2998,"ROMAIN-ROLLAND-STR. / ROTHENBACHSTR.",2,13.4434481,52.5640828
"512",2999,2999,"ROMAIN-ROLLAND-STR. / SLEIPNERSTR.",1,13.4434481,52.5640828
